evento,divipola,municipio,departamento,fecha
INCENDIO DE COBERTURA VEGETAL,41016,AIPE,HUILA,2019-09-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73770,SUAREZ,TOLIMA,2019-09-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73148,CARMEN DE APICALA,TOLIMA,2019-09-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73449,MELGAR,TOLIMA,2019-09-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73449,MELGAR,TOLIMA,2019-09-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73483,NATAGAIMA,TOLIMA,2019-09-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73148,CARMEN DE APICALA,TOLIMA,2019-09-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25307,GIRARDOT,CUNDINAMARCA,2019-09-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25718,SASAIMA,CUNDINAMARCA,2019-09-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25307,GIRARDOT,CUNDINAMARCA,2019-09-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,19548,PIENDAMO,CAUCA,2019-09-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73449,MELGAR,TOLIMA,2019-09-27T00:00:00.000
INUNDACION,47745,SITIONUEVO,MAGDALENA,2019-09-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,52565,PROVIDENCIA,NARIÑO,2019-09-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,52685,SAN BERNARDO,NARIÑO,2019-09-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,52405,LEIVA,NARIÑO,2019-09-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73624,ROVIRA,TOLIMA,2019-09-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,52227,CUMBAL,NARIÑO,2019-09-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25398,LA PEÑA,CUNDINAMARCA,2019-09-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25181,CHOACHI,CUNDINAMARCA,2019-09-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68673,SAN BENITO,SANTANDER,2019-09-28T00:00:00.000
VENDAVAL,63001,ARMENIA,QUINDIO,2019-09-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25815,TOCAIMA,CUNDINAMARCA,2019-09-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41797,TESALIA,HUILA,2019-09-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73555,PLANADAS,TOLIMA,2019-09-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73226,CUNDAY,TOLIMA,2019-09-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25815,TOCAIMA,CUNDINAMARCA,2019-09-28T00:00:00.000
VENDAVAL,19001,POPAYAN,CAUCA,2019-09-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73268,ESPINAL,TOLIMA,2019-09-29T00:00:00.000
VENDAVAL,68655,SABANA DE TORRES,SANTANDER,2019-09-28T00:00:00.000
INUNDACION,95200,MIRAFLORES,GUAVIARE,2019-09-28T00:00:00.000
INUNDACION,47980,ZONA BANANERA,MAGDALENA,2019-09-30T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25488,NILO,CUNDINAMARCA,2019-09-29T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25815,TOCAIMA,CUNDINAMARCA,2019-09-30T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25592,QUEBRADANEGRA,CUNDINAMARCA,2019-09-30T00:00:00.000
VENDAVAL,8606,REPELON,ATLANTICO,2019-09-30T00:00:00.000
INUNDACION,52696,SANTA BARBARA,NARIÑO,2019-09-30T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,18001,FLORENCIA,CAQUETA,2019-09-30T00:00:00.000
MOVIMIENTO EN MASA,17001,MANIZALES,CALDAS,2019-09-30T00:00:00.000
VENDAVAL,5656,SAN JERONIMO,ANTIOQUIA,2019-09-30T00:00:00.000
VENDAVAL,20550,PELAYA,CESAR,2019-09-28T00:00:00.000
VENDAVAL,25718,SASAIMA,CUNDINAMARCA,2019-09-30T00:00:00.000
VENDAVAL,25394,LA PALMA,CUNDINAMARCA,2019-09-30T00:00:00.000
VENDAVAL,25148,CAPARRAPI,CUNDINAMARCA,2019-10-01T00:00:00.000
INUNDACION,52240,CHACHAGUI,NARIÑO,2019-10-01T00:00:00.000
INUNDACION,52356,IPIALES,NARIÑO,2019-10-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73585,PURIFICACION,TOLIMA,2019-10-01T00:00:00.000
INUNDACION,70429,MAJAGUAL,SUCRE,2019-10-02T00:00:00.000
INUNDACION,70678,SAN BENITO ABAD,SUCRE,2019-10-02T00:00:00.000
INUNDACION,70124,CAIMITO,SUCRE,2019-10-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25754,SOACHA,CUNDINAMARCA,2019-10-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25851,UTICA,CUNDINAMARCA,2019-10-02T00:00:00.000
INUNDACION,85001,YOPAL,CASANARE,2019-10-03T00:00:00.000
INUNDACION,11001,"BOGOTA, D.C.","BOGOTA, D.C.",2019-10-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,91001,LETICIA,AMAZONAS,2019-10-03T00:00:00.000
EROSION,73555,PLANADAS,TOLIMA,2019-10-03T00:00:00.000
VENDAVAL,66440,MARSELLA,RISARALDA,2019-10-03T00:00:00.000
AVENIDA TORRENCIAL,25297,GACHETA,CUNDINAMARCA,2019-10-03T00:00:00.000
INUNDACION,20045,BECERRIL,CESAR,2019-10-04T00:00:00.000
VENDAVAL,44430,MAICAO,LA GUAJIRA,2019-10-04T00:00:00.000
VENDAVAL,44090,DIBULLA,LA GUAJIRA,2019-10-04T00:00:00.000
VENDAVAL,25307,GIRARDOT,CUNDINAMARCA,2019-10-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25851,UTICA,CUNDINAMARCA,2019-10-04T00:00:00.000
MOVIMIENTO EN MASA,17001,MANIZALES,CALDAS,2019-10-06T00:00:00.000
TORMENTA ELECTRICA,19001,POPAYAN,CAUCA,2019-10-06T00:00:00.000
INUNDACION,66001,PEREIRA,RISARALDA,2019-10-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,19698,SANTANDER DE QUILICHAO,CAUCA,2019-10-07T00:00:00.000
VENDAVAL,54001,CUCUTA,NORTE DE SANTANDER,2019-10-07T00:00:00.000
TORMENTA ELECTRICA,19743,SILVIA,CAUCA,2019-10-06T00:00:00.000
VENDAVAL,73504,ORTEGA,TOLIMA,2019-10-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41518,PAICOL,HUILA,2019-10-07T00:00:00.000
TEMPORAL,13212,CORDOBA,BOLIVAR,2019-10-09T00:00:00.000
VENDAVAL,13580,REGIDOR,BOLIVAR,2019-10-08T00:00:00.000
MOVIMIENTO EN MASA,13244,EL CARMEN DE BOLIVAR,BOLIVAR,2019-10-08T00:00:00.000
INUNDACION,23586,PURISIMA,CORDOBA,2019-10-09T00:00:00.000
INUNDACION,23555,PLANETA RICA,CORDOBA,2019-10-09T00:00:00.000
INUNDACION,23580,PUERTO LIBERTADOR,CORDOBA,2019-10-08T00:00:00.000
INUNDACION,23675,SAN BERNARDO DEL VIENTO,CORDOBA,2019-10-09T00:00:00.000
INUNDACION,23464,MOMIL,CORDOBA,2019-10-09T00:00:00.000
INUNDACION,23417,LORICA,CORDOBA,2019-10-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25596,QUIPILE,CUNDINAMARCA,2019-10-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25851,UTICA,CUNDINAMARCA,2019-10-08T00:00:00.000
INUNDACION,70265,GUARANDA,SUCRE,2019-10-10T00:00:00.000
INUNDACION,20621,LA PAZ,CESAR,2019-10-09T00:00:00.000
MOVIMIENTO EN MASA,20443,MANAURE,CESAR,2019-10-10T00:00:00.000
INUNDACION,20443,MANAURE,CESAR,2019-10-10T00:00:00.000
TEMPORAL,13030,ALTOS DEL ROSARIO,BOLIVAR,2019-10-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41885,YAGUARA,HUILA,2019-10-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73770,SUAREZ,TOLIMA,2019-10-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73236,DOLORES,TOLIMA,2019-10-09T00:00:00.000
MOVIMIENTO EN MASA,73624,ROVIRA,TOLIMA,2019-10-10T00:00:00.000
MOVIMIENTO EN MASA,20045,BECERRIL,CESAR,2019-10-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73148,CARMEN DE APICALA,TOLIMA,2019-10-11T00:00:00.000
VENDAVAL,66075,BALBOA,RISARALDA,2019-10-11T00:00:00.000
VENDAVAL,19001,POPAYAN,CAUCA,2019-10-12T00:00:00.000
MOVIMIENTO EN MASA,66001,PEREIRA,RISARALDA,2019-10-13T00:00:00.000
INUNDACION,66001,PEREIRA,RISARALDA,2019-10-13T00:00:00.000
INUNDACION,76109,BUENAVENTURA,VALLE DEL CAUCA,2019-10-12T00:00:00.000
INUNDACION,19418,LOPEZ DE MICAY,CAUCA,2019-10-13T00:00:00.000
VENDAVAL,73024,ALPUJARRA,TOLIMA,2019-10-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5088,BELLO,ANTIOQUIA,2019-10-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73449,MELGAR,TOLIMA,2019-10-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73449,MELGAR,TOLIMA,2019-10-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73443,MARIQUITA,TOLIMA,2019-10-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73226,CUNDAY,TOLIMA,2019-10-14T00:00:00.000
VENDAVAL,44430,MAICAO,LA GUAJIRA,2019-08-28T00:00:00.000
INUNDACION,44430,MAICAO,LA GUAJIRA,2019-08-28T00:00:00.000
VENDAVAL,44430,MAICAO,LA GUAJIRA,2019-08-29T00:00:00.000
MOVIMIENTO EN MASA,68689,SAN VICENTE DE CHUCURI,SANTANDER,2019-10-15T00:00:00.000
VENDAVAL,50689,SAN MARTIN,META,2019-10-15T00:00:00.000
VENDAVAL,73411,LIBANO,TOLIMA,2019-10-15T00:00:00.000
INUNDACION,73283,FRESNO,TOLIMA,2019-10-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73443,MARIQUITA,TOLIMA,2019-10-16T00:00:00.000
VENDAVAL,8078,BARANOA,ATLANTICO,2019-10-16T00:00:00.000
INUNDACION,27001,QUIBDO,CHOCO,2019-12-22T00:00:00.000
MOVIMIENTO EN MASA,54498,OCAÑA,NORTE DE SANTANDER,2019-10-11T00:00:00.000
VENDAVAL,66075,BALBOA,RISARALDA,2019-10-16T00:00:00.000
VENDAVAL,66088,BELEN DE UMBRIA,RISARALDA,2019-10-16T00:00:00.000
MOVIMIENTO EN MASA,66456,MISTRATO,RISARALDA,2019-10-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73024,ALPUJARRA,TOLIMA,2019-10-16T00:00:00.000
VENDAVAL,66383,LA CELIA,RISARALDA,2019-10-17T00:00:00.000
INUNDACION,41001,NEIVA,HUILA,2019-10-18T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25513,PACHO,CUNDINAMARCA,2019-10-17T00:00:00.000
MOVIMIENTO EN MASA,5001,MEDELLIN,ANTIOQUIA,2019-10-18T00:00:00.000
VENDAVAL,44650,SAN JUAN DEL CESAR,LA GUAJIRA,2019-10-17T00:00:00.000
VENDAVAL,8770,SUAN,ATLANTICO,2019-10-18T00:00:00.000
INUNDACION,85400,TAMARA,CASANARE,2019-10-18T00:00:00.000
MOVIMIENTO EN MASA,15407,VILLA DE LEYVA,BOYACA,2019-10-19T00:00:00.000
MOVIMIENTO EN MASA,15638,SACHICA,BOYACA,2019-10-19T00:00:00.000
INUNDACION,63130,CALARCA,QUINDIO,2019-10-18T00:00:00.000
MOVIMIENTO EN MASA,17653,SALAMINA,CALDAS,2019-10-19T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41799,TELLO,HUILA,2019-10-18T00:00:00.000
VENDAVAL,41001,NEIVA,HUILA,2019-10-18T00:00:00.000
VENDAVAL,86569,PUERTO CAICEDO,PUTUMAYO,2019-10-18T00:00:00.000
MOVIMIENTO EN MASA,66045,APIA,RISARALDA,2019-10-19T00:00:00.000
MOVIMIENTO EN MASA,25019,ALBAN,CUNDINAMARCA,2019-10-19T00:00:00.000
INUNDACION,25307,GIRARDOT,CUNDINAMARCA,2019-10-18T00:00:00.000
INUNDACION,25200,COGUA,CUNDINAMARCA,2019-10-18T00:00:00.000
INUNDACION,13244,EL CARMEN DE BOLIVAR,BOLIVAR,2019-10-19T00:00:00.000
INUNDACION,70508,OVEJAS,SUCRE,2019-10-19T00:00:00.000
MOVIMIENTO EN MASA,70508,OVEJAS,SUCRE,2019-10-19T00:00:00.000
INUNDACION,47460,NUEVA GRANADA,MAGDALENA,2019-10-18T00:00:00.000
VENDAVAL,66001,PEREIRA,RISARALDA,2019-10-18T00:00:00.000
MOVIMIENTO EN MASA,66170,DOSQUEBRADAS,RISARALDA,2019-10-19T00:00:00.000
MOVIMIENTO EN MASA,68255,EL PLAYON,SANTANDER,2019-10-19T00:00:00.000
MOVIMIENTO EN MASA,25394,LA PALMA,CUNDINAMARCA,2019-10-20T00:00:00.000
INUNDACION,23001,MONTERIA,CORDOBA,2019-10-20T00:00:00.000
INUNDACION,47170,CHIBOLO,MAGDALENA,2019-10-19T00:00:00.000
VENDAVAL,76364,JAMUNDI,VALLE DEL CAUCA,2019-10-20T00:00:00.000
MOVIMIENTO EN MASA,76364,JAMUNDI,VALLE DEL CAUCA,2019-10-20T00:00:00.000
VENDAVAL,8001,BARRANQUILLA,ATLANTICO,2019-10-21T00:00:00.000
INUNDACION,76400,LA UNION,VALLE DEL CAUCA,2019-10-21T00:00:00.000
INUNDACION,76622,ROLDANILLO,VALLE DEL CAUCA,2019-10-21T00:00:00.000
INUNDACION,25200,COGUA,CUNDINAMARCA,2019-10-22T00:00:00.000
MOVIMIENTO EN MASA,52079,BARBACOAS,NARIÑO,2019-10-22T00:00:00.000
MOVIMIENTO EN MASA,52079,BARBACOAS,NARIÑO,2019-10-22T00:00:00.000
MOVIMIENTO EN MASA,66170,DOSQUEBRADAS,RISARALDA,2019-10-23T00:00:00.000
VENDAVAL,19001,POPAYAN,CAUCA,2019-10-23T00:00:00.000
MOVIMIENTO EN MASA,76364,JAMUNDI,VALLE DEL CAUCA,2019-10-23T00:00:00.000
INUNDACION,20770,SAN MARTIN,CESAR,2019-10-22T00:00:00.000
GRANIZADA,5686,SANTA ROSA DE OSOS,ANTIOQUIA,2019-10-23T00:00:00.000
INUNDACION,41006,ACEVEDO,HUILA,2019-10-23T00:00:00.000
GRANIZADA,5615,RIONEGRO,ANTIOQUIA,2019-10-23T00:00:00.000
INUNDACION,5190,CISNEROS,ANTIOQUIA,2019-10-23T00:00:00.000
TORMENTA ELECTRICA,5674,SAN VICENTE,ANTIOQUIA,2019-10-23T00:00:00.000
INUNDACION,68575,PUERTO WILCHES,SANTANDER,2019-10-24T00:00:00.000
MOVIMIENTO EN MASA,68385,LANDAZURI,SANTANDER,2019-10-23T00:00:00.000
VENDAVAL,66170,DOSQUEBRADAS,RISARALDA,2019-10-25T00:00:00.000
VENDAVAL,66440,MARSELLA,RISARALDA,2019-10-25T00:00:00.000
VENDAVAL,63401,LA TEBAIDA,QUINDIO,2019-10-26T00:00:00.000
VENDAVAL,66383,LA CELIA,RISARALDA,2019-10-27T00:00:00.000
MOVIMIENTO EN MASA,68780,SURATA,SANTANDER,2019-10-27T00:00:00.000
MOVIMIENTO EN MASA,68689,SAN VICENTE DE CHUCURI,SANTANDER,2019-10-27T00:00:00.000
CRECIENTE SUBITA,5045,APARTADO,ANTIOQUIA,2019-10-28T00:00:00.000
INUNDACION,15238,DUITAMA,BOYACA,2019-10-28T00:00:00.000
INUNDACION,27160,CERTEGUI,CHOCO,2019-10-29T00:00:00.000
INUNDACION,52696,SANTA BARBARA,NARIÑO,2019-10-28T00:00:00.000
MOVIMIENTO EN MASA,73001,IBAGUE,TOLIMA,2019-10-29T00:00:00.000
INUNDACION,5147,CAREPA,ANTIOQUIA,2019-10-29T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73483,NATAGAIMA,TOLIMA,2019-10-29T00:00:00.000
TEMPORAL,73585,PURIFICACION,TOLIMA,2019-10-30T00:00:00.000
VENDAVAL,68081,BARRANCABERMEJA,SANTANDER,2019-10-30T00:00:00.000
VENDAVAL,66594,QUINCHIA,RISARALDA,2019-10-30T00:00:00.000
CRECIENTE SUBITA,85001,YOPAL,CASANARE,2019-10-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25612,RICAURTE,CUNDINAMARCA,2019-10-31T00:00:00.000
MOVIMIENTO EN MASA,66572,PUEBLO RICO,RISARALDA,2019-11-01T00:00:00.000
INUNDACION,5172,CHIGORODO,ANTIOQUIA,2019-11-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25001,AGUA DE DIOS,CUNDINAMARCA,2019-10-31T00:00:00.000
VENDAVAL,66400,LA VIRGINIA,RISARALDA,2019-11-02T00:00:00.000
INUNDACION,52001,PASTO,NARIÑO,2019-11-03T00:00:00.000
MOVIMIENTO EN MASA,5368,JERICO,ANTIOQUIA,2019-11-04T00:00:00.000
TEMPORAL,73520,PALOCABILDO,TOLIMA,2019-11-03T00:00:00.000
MOVIMIENTO EN MASA,19622,ROSAS,CAUCA,2019-11-03T00:00:00.000
INUNDACION,73585,PURIFICACION,TOLIMA,2019-11-04T00:00:00.000
MOVIMIENTO EN MASA,73168,CHAPARRAL,TOLIMA,2019-11-05T00:00:00.000
AVENIDA TORRENCIAL,52287,FUNES,NARIÑO,2019-11-05T00:00:00.000
MOVIMIENTO EN MASA,54385,LA ESPERANZA,NORTE DE SANTANDER,2019-10-30T00:00:00.000
CRECIENTE SUBITA,54261,EL ZULIA,NORTE DE SANTANDER,2019-11-05T00:00:00.000
MOVIMIENTO EN MASA,66456,MISTRATO,RISARALDA,2019-11-05T00:00:00.000
MOVIMIENTO EN MASA,66456,MISTRATO,RISARALDA,2019-11-05T00:00:00.000
MOVIMIENTO EN MASA,66001,PEREIRA,RISARALDA,2019-11-05T00:00:00.000
MOVIMIENTO EN MASA,66440,MARSELLA,RISARALDA,2019-11-05T00:00:00.000
VENDAVAL,54261,EL ZULIA,NORTE DE SANTANDER,2019-10-29T00:00:00.000
MOVIMIENTO EN MASA,23855,VALENCIA,CORDOBA,2019-11-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41503,OPORAPA,HUILA,2019-11-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15407,VILLA DE LEYVA,BOYACA,2019-11-06T00:00:00.000
MOVIMIENTO EN MASA,66456,MISTRATO,RISARALDA,2019-11-06T00:00:00.000
MOVIMIENTO EN MASA,66440,MARSELLA,RISARALDA,2019-11-06T00:00:00.000
VENDAVAL,68524,PALMAS DEL SOCORRO,SANTANDER,2019-11-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25326,GUATAVITA,CUNDINAMARCA,2019-11-01T00:00:00.000
TEMPORAL,19698,SANTANDER DE QUILICHAO,CAUCA,2019-11-06T00:00:00.000
GRANIZADA,19130,CAJIBIO,CAUCA,2019-11-07T00:00:00.000
VENDAVAL,88001,SAN ANDRES,SAN ANDRES,2019-11-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15238,DUITAMA,BOYACA,2019-11-07T00:00:00.000
MOVIMIENTO EN MASA,17001,MANIZALES,CALDAS,2019-11-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41524,PALERMO,HUILA,2019-11-08T00:00:00.000
TEMPORAL,66170,DOSQUEBRADAS,RISARALDA,2019-11-08T00:00:00.000
TEMPORAL,66682,SANTA ROSA DE CABAL,RISARALDA,2019-11-08T00:00:00.000
TEMPORAL,17174,CHINCHINA,CALDAS,2019-11-08T00:00:00.000
VENDAVAL,66682,SANTA ROSA DE CABAL,RISARALDA,2019-11-09T00:00:00.000
VENDAVAL,66170,DOSQUEBRADAS,RISARALDA,2019-11-09T00:00:00.000
MOVIMIENTO EN MASA,47001,SANTA MARTA,MAGDALENA,2019-11-09T00:00:00.000
INUNDACION,5873,VIGIA DEL FUERTE,ANTIOQUIA,2019-11-09T00:00:00.000
INUNDACION,19780,SUAREZ,CAUCA,2019-11-09T00:00:00.000
CRECIENTE SUBITA,5847,URRAO,ANTIOQUIA,2019-11-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41298,GARZON,HUILA,2019-11-09T00:00:00.000
VENDAVAL,73870,VILLAHERMOSA,TOLIMA,2019-11-08T00:00:00.000
INUNDACION,19418,LOPEZ DE MICAY,CAUCA,2019-11-09T00:00:00.000
MOVIMIENTO EN MASA,19780,SUAREZ,CAUCA,2019-11-09T00:00:00.000
MOVIMIENTO EN MASA,17001,MANIZALES,CALDAS,2019-11-08T00:00:00.000
INUNDACION,63190,CIRCASIA,QUINDIO,2019-11-08T00:00:00.000
INUNDACION,5667,SAN RAFAEL,ANTIOQUIA,2019-11-09T00:00:00.000
CRECIENTE SUBITA,41306,GIGANTE,HUILA,2019-11-10T00:00:00.000
MOVIMIENTO EN MASA,17001,MANIZALES,CALDAS,2019-11-10T00:00:00.000
CRECIENTE SUBITA,50318,GUAMAL,META,2019-11-11T00:00:00.000
MOVIMIENTO EN MASA,66001,PEREIRA,RISARALDA,2019-11-11T00:00:00.000
INUNDACION,68190,CIMITARRA,SANTANDER,2019-11-11T00:00:00.000
INUNDACION,68655,SABANA DE TORRES,SANTANDER,2019-11-11T00:00:00.000
TEMPORAL,68162,CERRITO,SANTANDER,2019-11-11T00:00:00.000
MOVIMIENTO EN MASA,27075,BAHIA SOLANO,CHOCO,2019-11-12T00:00:00.000
VENDAVAL,23466,MONTELIBANO,CORDOBA,2019-11-09T00:00:00.000
INUNDACION,68101,BOLIVAR,SANTANDER,2019-11-09T00:00:00.000
MOVIMIENTO EN MASA,73168,CHAPARRAL,TOLIMA,2019-11-11T00:00:00.000
INUNDACION,52079,BARBACOAS,NARIÑO,2019-11-13T00:00:00.000
MOVIMIENTO EN MASA,66440,MARSELLA,RISARALDA,2019-11-13T00:00:00.000
INUNDACION,41524,PALERMO,HUILA,2019-11-13T00:00:00.000
MOVIMIENTO EN MASA,5660,SAN LUIS,ANTIOQUIA,2019-11-13T00:00:00.000
MOVIMIENTO EN MASA,5001,MEDELLIN,ANTIOQUIA,2019-11-14T00:00:00.000
MOVIMIENTO EN MASA,52260,EL TAMBO,NARIÑO,2019-11-13T00:00:00.000
MOVIMIENTO EN MASA,15808,TINJACA,BOYACA,2019-11-14T00:00:00.000
MOVIMIENTO EN MASA,52203,COLON,NARIÑO,2019-11-12T00:00:00.000
MOVIMIENTO EN MASA,25513,PACHO,CUNDINAMARCA,2019-11-14T00:00:00.000
INUNDACION,19418,LOPEZ DE MICAY,CAUCA,2019-11-15T00:00:00.000
MOVIMIENTO EN MASA,52418,LOS ANDES,NARIÑO,2019-11-13T00:00:00.000
AVENIDA TORRENCIAL,19212,CORINTO,CAUCA,2019-11-15T00:00:00.000
AVENIDA TORRENCIAL,19455,MIRANDA,CAUCA,2019-11-15T00:00:00.000
MOVIMIENTO EN MASA,19050,ARGELIA,CAUCA,2019-11-15T00:00:00.000
MOVIMIENTO EN MASA,66170,DOSQUEBRADAS,RISARALDA,2019-11-16T00:00:00.000
MOVIMIENTO EN MASA,17272,FILADELFIA,CALDAS,2019-11-16T00:00:00.000
TEMPORAL,25815,TOCAIMA,CUNDINAMARCA,2019-11-16T00:00:00.000
MOVIMIENTO EN MASA,86001,MOCOA,PUTUMAYO,2019-11-18T00:00:00.000
INUNDACION,5172,CHIGORODO,ANTIOQUIA,2019-11-18T00:00:00.000
MOVIMIENTO EN MASA,52203,COLON,NARIÑO,2019-11-18T00:00:00.000
MOVIMIENTO EN MASA,19137,CALDONO,CAUCA,2019-11-17T00:00:00.000
MOVIMIENTO EN MASA,52678,SAMANIEGO,NARIÑO,2019-11-19T00:00:00.000
MOVIMIENTO EN MASA,17001,MANIZALES,CALDAS,2019-11-19T00:00:00.000
MOVIMIENTO EN MASA,52687,SAN LORENZO,NARIÑO,2019-11-15T00:00:00.000
MOVIMIENTO EN MASA,66456,MISTRATO,RISARALDA,2019-11-19T00:00:00.000
MOVIMIENTO EN MASA,17001,MANIZALES,CALDAS,2019-11-19T00:00:00.000
VENDAVAL,18001,FLORENCIA,CAQUETA,2019-11-19T00:00:00.000
MOVIMIENTO EN MASA,52352,ILES,NARIÑO,2019-11-19T00:00:00.000
MOVIMIENTO EN MASA,66075,BALBOA,RISARALDA,2019-11-20T00:00:00.000
VENDAVAL,73563,PRADO,TOLIMA,2019-11-20T00:00:00.000
MOVIMIENTO EN MASA,19701,SANTA ROSA,CAUCA,2019-11-17T00:00:00.000
MOVIMIENTO EN MASA,19256,EL TAMBO,CAUCA,2019-11-19T00:00:00.000
MOVIMIENTO EN MASA,19450,MERCADERES,CAUCA,2019-11-18T00:00:00.000
INUNDACION,25295,GACHANCIPA,CUNDINAMARCA,2019-11-19T00:00:00.000
INUNDACION,23500,MOÑITOS,CORDOBA,2019-11-21T00:00:00.000
INUNDACION,23675,SAN BERNARDO DEL VIENTO,CORDOBA,2019-11-21T00:00:00.000
MOVIMIENTO EN MASA,17001,MANIZALES,CALDAS,2019-11-21T00:00:00.000
MOVIMIENTO EN MASA,85010,AGUAZUL,CASANARE,2019-11-21T00:00:00.000
INUNDACION,73275,FLANDES,TOLIMA,2019-11-21T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47745,SITIONUEVO,MAGDALENA,2019-11-22T00:00:00.000
MOVIMIENTO EN MASA,41319,GUADALUPE,HUILA,2019-11-22T00:00:00.000
MOVIMIENTO EN MASA,54720,SARDINATA,NORTE DE SANTANDER,2019-11-23T00:00:00.000
AVENIDA TORRENCIAL,54239,DURANIA,NORTE DE SANTANDER,2019-11-23T00:00:00.000
MOVIMIENTO EN MASA,5642,SALGAR,ANTIOQUIA,2019-11-23T00:00:00.000
CRECIENTE SUBITA,25245,EL COLEGIO,CUNDINAMARCA,2019-11-22T00:00:00.000
TEMPORAL,73520,PALOCABILDO,TOLIMA,2019-11-22T00:00:00.000
VENDAVAL,73226,CUNDAY,TOLIMA,2019-11-20T00:00:00.000
MOVIMIENTO EN MASA,19785,SUCRE,CAUCA,2019-11-23T00:00:00.000
MOVIMIENTO EN MASA,25718,SASAIMA,CUNDINAMARCA,2019-11-24T00:00:00.000
MOVIMIENTO EN MASA,54172,CHINACOTA,NORTE DE SANTANDER,2019-11-24T00:00:00.000
MOVIMIENTO EN MASA,19001,POPAYAN,CAUCA,2019-11-24T00:00:00.000
MOVIMIENTO EN MASA,15183,CHITA,BOYACA,2019-11-25T00:00:00.000
MOVIMIENTO EN MASA,5209,CONCORDIA,ANTIOQUIA,2019-11-26T00:00:00.000
MOVIMIENTO EN MASA,41319,GUADALUPE,HUILA,2019-11-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41020,ALGECIRAS,HUILA,2019-11-26T00:00:00.000
VENDAVAL,94001,INIRIDA,GUAINIA,2019-11-27T00:00:00.000
EROSION,5190,CISNEROS,ANTIOQUIA,2019-11-28T00:00:00.000
